Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B,Customer_Segment
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,0,Express,0,0,42,Debit Card,Weekly,52,0,High,Veteran,Low,0.7747,Platinum,High_Value_Organic,25-34,1,1,0,0.9347,Loyal,0.41,Developing,Champion
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,0,Express,0,0,22,Debit Card,Fortnightly,26,0,Medium,Growing,Medium,0.495,Gold,High_Value_Organic,45-54,1,1,1,0.5675,Loyal,0.4774,Developing,Champion
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,0,Next Day Air,0,0,22,Venmo,Quarterly,4,0,High,Growing,Medium,0.295,Silver,Low_Value_Organic,45-54,1,0,0,0.395,Developing,0.513,Developing,Growth Potential
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,0,Store Pickup,0,0,31,PayPal,Quarterly,4,0,High,Established,High,0.4359,Silver,Low_Value_Organic,55-64,0,0,0,0.4684,Developing,0.6814,Loyal,Low Engagement
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,0,Express,0,0,28,Credit Card,Monthly,12,0,High,Established,Low,0.3517,Silver,Low_Value_Organic,55-64,1,0,0,0.5067,Developing,0.4302,Developing,Low Engagement
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,0,2-Day Shipping,0,0,40,Debit Card,Weekly,52,0,High,Veteran,Medium,0.7809,Platinum,High_Value_Organic,65+,1,1,0,0.9184,Loyal,0.5081,Developing,Champion
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,0,2-Day Shipping,0,0,21,PayPal,Weekly,52,0,Low,Growing,Medium,0.6308,Gold,High_Value_Organic,55-64,1,1,2,0.7633,Loyal,0.2624,Transactional,Champion
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,0,Store Pickup,0,0,12,PayPal,Quarterly,4,0,Low,Growing,Medium,0.2058,Bronze,Low_Value_Organic,35-44,0,0,2,0.3133,Transactional,0.3076,Transactional,Growth Potential
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,0,Free Shipping,0,0,33,Credit Card,Annually,1,0,Medium,Established,Medium,0.3812,Silver,Low_Value_Organic,25-34,0,0,1,0.4612,Developing,0.468,Developing,Low Engagement
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,0,Express,0,0,9,Bank Transfer,Fortnightly,26,0,Medium,New,Medium,0.3414,Silver,Low_Value_Organic,18-24,1,0,1,0.4614,Developing,0.404,Developing,Growth Potential
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,0,2-Day Shipping,0,0,15,Debit Card,Weekly,52,0,High,Growing,High,0.6818,Platinum,High_Value_Organic,25-34,1,1,0,0.7143,Loyal,0.6674,Loyal,Champion
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,0,Standard,0,0,13,Bank Transfer,Annually,1,0,Medium,Growing,Low,0.133,Bronze,Low_Value_Organic,18-24,0,0,1,0.298,Transactional,0.3758,Transactional,Low Engagement
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,0,Standard,0,0,35,Credit Card,Fortnightly,26,0,Low,Established,Low,0.5261,Gold,High_Value_Organic,55-64,0,1,2,0.6736,Loyal,0.2716,Transactional,Champion
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,0,Next Day Air,0,0,1,Debit Card,Quarterly,4,0,High,New,High,0.2085,Bronze,Low_Value_Organic,25-34,1,0,0,0.2235,Transactional,0.6752,Loyal,Growth Potential
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,0,Standard,0,0,25,Bank Transfer,Fortnightly,26,0,Low,Established,High,0.5745,Gold,High_Value_Organic,45-54,0,1,2,0.592,Loyal,0.4201,Developing,Champion
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,0,2-Day Shipping,0,0,20,Credit Card,Quarterly,4,0,High,Growing,Medium,0.2561,Silver,Low_Value_Organic,25-34,1,0,0,0.3786,Developing,0.5409,Loyal,Growth Potential
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,0,Next Day Air,0,0,36,Venmo,Quarterly,4,0,Low,Established,Low,0.3642,Silver,Low_Value_Organic,65+,1,0,2,0.5092,Developing,0.2607,Transactional,Low Engagement
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,0,Free Shipping,0,0,33,Cash,Weekly,52,0,Medium,Established,High,0.8487,Platinum,High_Value_Organic,35-44,0,1,1,0.8612,Loyal,0.4544,Developing,Champion
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,0,Standard,0,0,36,Cash,Fortnightly,26,0,Medium,Established,High,0.6568,Platinum,High_Value_Organic,45-54,0,1,1,0.6818,Loyal,0.5368,Loyal,Champion
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,0,2-Day Shipping,0,0,32,PayPal,Annually,1,0,High,Established,High,0.4481,Silver,Low_Value_Organic,18-24,1,0,0,0.4531,Developing,0.6178,Loyal,Low Engagement
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,0,Next Day Air,0,0,21,Venmo,Quarterly,4,0,High,Growing,Low,0.2343,Bronze,Low_Value_Organic,45-54,1,0,0,0.3868,Developing,0.4614,Developing,Growth Potential
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,0,Next Day Air,0,0,48,Venmo,Fortnightly,26,0,Medium,Veteran,Medium,0.6948,Platinum,High_Value_Organic,45-54,1,1,1,0.7798,Loyal,0.4758,Developing,Champion
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,0,Free Shipping,0,0,25,PayPal,Quarterly,4,0,Medium,Established,Low,0.2269,Bronze,Low_Value_Organic,45-54,0,0,1,0.4194,Developing,0.3274,Transactional,Low Engagement
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,0,Standard,0,0,32,PayPal,Annually,1,0,High,Established,High,0.3856,Silver,Low_Value_Organic,35-44,0,0,0,0.4531,Developing,0.6376,Loyal,Low Engagement
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,0,Standard,0,0,45,PayPal,Quarterly,4,0,High,Veteran,Low,0.3902,Silver,Low_Value_Organic,45-54,0,0,0,0.5827,Loyal,0.4534,Developing,Loyal Customer
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,0,Standard,0,0,4,Cash,Fortnightly,26,0,High,New,Low,0.2781,Silver,Low_Value_Organic,45-54,0,0,0,0.4206,Developing,0.5439,Loyal,Growth Potential
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,0,2-Day Shipping,0,0,19,PayPal,Fortnightly,26,0,High,Growing,Medium,0.4055,Silver,Low_Value_Organic,18-24,1,0,0,0.543,Loyal,0.5221,Loyal,Growth Potential
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,0,Standard,0,0,1,Bank Transfer,Weekly,52,0,High,New,Low,0.4025,Silver,Low_Value_Organic,35-44,0,0,0,0.6,Loyal,0.3631,Transactional,Growth Potential
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,0,2-Day Shipping,0,0,12,Cash,Weekly,52,0,Low,Growing,Low,0.5398,Gold,High_Value_Organic,55-64,1,1,2,0.6898,Loyal,0.2265,Transactional,Champion
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,0,2-Day Shipping,0,0,18,Venmo,Monthly,12,0,Low,Growing,Medium,0.3201,Silver,Low_Value_Organic,65+,1,0,2,0.4251,Developing,0.2828,Transactional,Growth Potential
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,0,Next Day Air,0,0,43,Bank Transfer,Fortnightly,26,0,High,Veteran,Medium,0.6089,Gold,High_Value_Organic,35-44,1,1,0,0.7389,Loyal,0.5175,Developing,Champion
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,0,Free Shipping,0,0,31,PayPal,Annually,1,0,High,Established,High,0.4299,Silver,Low_Value_Organic,35-44,0,0,0,0.4449,Developing,0.6193,Loyal,Low Engagement
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,0,Store Pickup,0,0,33,Cash,Quarterly,4,0,Medium,Established,High,0.4198,Silver,Low_Value_Organic,45-54,0,0,1,0.4848,Developing,0.4448,Developing,Low Engagement
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,0,Store Pickup,0,0,46,PayPal,Monthly,12,0,Medium,Veteran,Medium,0.5311,Gold,High_Value_Organic,25-34,0,1,1,0.6536,Loyal,0.4149,Developing,Champion
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,0,Next Day Air,0,0,41,Debit Card,Fortnightly,26,0,Medium,Veteran,High,0.6801,Platinum,High_Value_Organic,35-44,1,1,1,0.7226,Loyal,0.5009,Developing,Champion
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,0,Next Day Air,0,0,41,Venmo,Fortnightly,26,0,High,Veteran,Medium,0.6426,Gold,High_Value_Organic,35-44,1,1,0,0.7226,Loyal,0.51,Developing,Champion
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,0,Standard,0,0,9,Bank Transfer,Fortnightly,26,0,High,New,High,0.4214,Silver,Low_Value_Organic,18-24,0,0,0,0.4614,Developing,0.644,Loyal,Growth Potential
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,0,Free Shipping,0,0,34,Cash,Annually,1,0,Medium,Established,Medium,0.3644,Silver,Low_Value_Organic,18-24,0,0,1,0.4694,Developing,0.3388,Transactional,Low Engagement
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,0,Express,0,0,21,PayPal,Annually,1,0,Medium,Growing,High,0.3433,Silver,Low_Value_Organic,45-54,1,0,1,0.3633,Developing,0.487,Developing,Low Engagement
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,0,Express,0,0,5,Debit Card,Fortnightly,26,0,Medium,New,Medium,0.3512,Silver,Low_Value_Organic,18-24,1,0,1,0.4287,Developing,0.4851,Developing,Growth Potential
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,0,Free Shipping,0,0,32,PayPal,Weekly,52,0,Low,Established,Medium,0.7231,Platinum,High_Value_Organic,55-64,0,1,2,0.8531,Loyal,0.2655,Transactional,Champion
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,0,Express,0,0,44,Bank Transfer,Monthly,12,0,High,Veteran,Medium,0.5373,Gold,High_Value_Organic,45-54,1,1,0,0.6373,Loyal,0.555,Loyal,Champion
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,0,Next Day Air,0,0,46,PayPal,Fortnightly,26,0,High,Veteran,Low,0.5634,Gold,High_Value_Organic,35-44,1,1,0,0.7634,Loyal,0.472,Developing,Champion
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,0,Express,0,0,42,Credit Card,Quarterly,4,0,High,Veteran,Medium,0.4457,Silver,Low_Value_Organic,25-34,1,0,0,0.5582,Loyal,0.4974,Developing,Loyal Customer
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,0,Express,0,0,50,Credit Card,Fortnightly,26,0,Medium,Veteran,High,0.7661,Platinum,High_Value_Organic,25-34,1,1,1,0.7961,Loyal,0.5025,Developing,Champion
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,0,Standard,0,0,33,Venmo,Fortnightly,26,0,High,Established,Medium,0.5273,Gold,High_Value_Organic,25-34,0,1,0,0.6573,Loyal,0.5735,Loyal,Champion
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,0,Next Day Air,0,0,32,Cash,Quarterly,4,0,High,Established,High,0.4116,Silver,Low_Value_Organic,18-24,1,0,0,0.4766,Developing,0.5428,Loyal,Low Engagement
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,0,Next Day Air,0,0,32,Bank Transfer,Fortnightly,26,0,Low,Established,Low,0.5041,Gold,High_Value_Organic,25-34,1,1,2,0.6491,Loyal,0.2747,Transactional,Champion
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,0,Next Day Air,0,0,37,Venmo,Quarterly,4,0,High,Established,Low,0.3474,Silver,Low_Value_Organic,35-44,1,0,0,0.5174,Developing,0.3975,Developing,Low Engagement
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,0,Store Pickup,0,0,9,Cash,Fortnightly,26,0,High,New,High,0.4564,Gold,High_Value_Organic,35-44,0,1,0,0.4614,Developing,0.6878,Loyal,Growth Potential
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,0,Store Pickup,0,0,6,PayPal,Fortnightly,26,0,Low,New,High,0.4094,Silver,Low_Value_Organic,25-34,0,0,2,0.4369,Developing,0.4076,Developing,Growth Potential
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,0,2-Day Shipping,0,0,36,Venmo,Quarterly,4,0,High,Established,High,0.5017,Gold,High_Value_Organic,18-24,1,1,0,0.5092,Developing,0.7406,Loyal,Low Engagement
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,0,Store Pickup,0,0,1,Cash,Annually,1,0,Low,New,Medium,0.0725,Bronze,Low_Value_Organic,35-44,0,0,2,0.2,Transactional,0.2966,Transactional,Low Engagement
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,0,Free Shipping,0,0,48,Credit Card,Fortnightly,26,0,Medium,Veteran,Medium,0.6548,Platinum,High_Value_Organic,65+,0,1,1,0.7798,Loyal,0.3558,Transactional,Champion
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,0,2-Day Shipping,0,0,44,Debit Card,Quarterly,4,0,Medium,Veteran,High,0.552,Gold,High_Value_Organic,18-24,1,1,1,0.5745,Loyal,0.4979,Developing,Champion
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,0,Express,0,0,9,PayPal,Fortnightly,26,0,Medium,New,High,0.4439,Silver,Low_Value_Organic,18-24,1,0,1,0.4614,Developing,0.4481,Developing,Growth Potential
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,0,Standard,0,0,32,Venmo,Annually,1,0,High,Established,High,0.4481,Silver,Low_Value_Organic,18-24,0,0,0,0.4531,Developing,0.7018,Loyal,Low Engagement
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,0,Next Day Air,0,0,14,PayPal,Monthly,12,0,Low,Growing,High,0.3474,Silver,Low_Value_Organic,45-54,1,0,2,0.3924,Developing,0.3998,Developing,Growth Potential
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,0,Store Pickup,0,0,43,Cash,Quarterly,4,0,High,Veteran,Low,0.4089,Silver,Low_Value_Organic,35-44,0,0,0,0.5664,Loyal,0.4271,Developing,Loyal Customer
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,0,Free Shipping,0,0,32,Bank Transfer,Fortnightly,26,0,Medium,Established,Medium,0.5566,Gold,High_Value_Organic,18-24,0,1,1,0.6491,Loyal,0.3824,Transactional,Champion
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,0,Store Pickup,0,0,26,Venmo,Fortnightly,26,0,Low,Established,High,0.5977,Gold,High_Value_Organic,35-44,0,1,2,0.6002,Loyal,0.4249,Developing,Champion
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,0,Store Pickup,0,0,2,Cash,Monthly,12,0,High,New,Low,0.1369,Bronze,Low_Value_Organic,25-34,0,0,0,0.2944,Transactional,0.5111,Developing,Growth Potential
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,0,Free Shipping,0,0,16,PayPal,Quarterly,4,0,Medium,Growing,Low,0.181,Bronze,Low_Value_Organic,35-44,0,0,1,0.346,Developing,0.2918,Transactional,Growth Potential
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,0,Express,0,0,50,Debit Card,Quarterly,4,0,Low,Veteran,Low,0.4535,Gold,High_Value_Organic,35-44,1,1,2,0.6235,Loyal,0.1875,Transactional,Champion
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,0,Next Day Air,0,0,6,PayPal,Quarterly,4,0,High,New,Low,0.0718,Bronze,Low_Value_Organic,55-64,1,0,0,0.2643,Transactional,0.4114,Developing,Growth Potential
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,0,Free Shipping,0,0,20,PayPal,Annually,1,0,High,Growing,High,0.3001,Silver,Low_Value_Organic,35-44,0,0,0,0.3551,Developing,0.5973,Loyal,Low Engagement
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,0,Next Day Air,0,0,9,Credit Card,Weekly,52,0,High,New,Medium,0.5503,Gold,High_Value_Organic,35-44,1,1,0,0.6653,Loyal,0.5642,Loyal,Champion
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,0,Express,0,0,47,Credit Card,Fortnightly,26,0,High,Veteran,High,0.7566,Platinum,High_Value_Organic,35-44,1,1,0,0.7716,Loyal,0.5913,Loyal,Champion
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,0,Express,0,0,33,Credit Card,Annually,1,0,High,Established,High,0.3987,Silver,Low_Value_Organic,35-44,1,0,0,0.4612,Developing,0.6159,Loyal,Low Engagement
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,0,Next Day Air,0,0,46,Cash,Fortnightly,26,0,Medium,Veteran,Medium,0.6859,Platinum,High_Value_Organic,25-34,1,1,1,0.7634,Loyal,0.4851,Developing,Champion
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,0,Next Day Air,0,0,9,Credit Card,Monthly,12,0,Medium,New,Low,0.1891,Bronze,Low_Value_Organic,35-44,1,0,1,0.3516,Developing,0.2949,Transactional,Growth Potential
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,0,Express,0,0,8,PayPal,Monthly,12,0,High,New,High,0.2884,Silver,Low_Value_Organic,25-34,1,0,0,0.3434,Transactional,0.6812,Loyal,Growth Potential
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,0,Standard,0,0,48,Bank Transfer,Quarterly,4,0,Medium,Veteran,Low,0.4297,Silver,Low_Value_Organic,55-64,0,0,1,0.6072,Loyal,0.3181,Transactional,Loyal Customer
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,0,Next Day Air,0,0,2,Cash,Monthly,12,0,Medium,New,Medium,0.1994,Bronze,Low_Value_Organic,55-64,1,0,1,0.2944,Transactional,0.4492,Developing,Growth Potential
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,0,Next Day Air,0,0,31,PayPal,Weekly,52,0,High,Established,Medium,0.7399,Platinum,High_Value_Organic,25-34,1,1,0,0.8449,Loyal,0.5908,Loyal,Champion
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,0,2-Day Shipping,0,0,40,Venmo,Monthly,12,0,Medium,Veteran,High,0.5746,Gold,High_Value_Organic,25-34,1,1,1,0.6046,Loyal,0.5305,Loyal,Champion
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,0,Free Shipping,0,0,35,Venmo,Monthly,12,0,Medium,Established,High,0.5138,Gold,High_Value_Organic,55-64,0,1,1,0.5638,Loyal,0.4775,Developing,Champion
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,0,Store Pickup,0,0,40,Debit Card,Monthly,12,0,High,Veteran,Medium,0.4721,Gold,High_Value_Organic,35-44,0,1,0,0.6046,Loyal,0.5704,Loyal,Champion
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,0,Next Day Air,0,0,27,Debit Card,Quarterly,4,0,High,Established,Medium,0.3133,Silver,Low_Value_Organic,55-64,1,0,0,0.4358,Developing,0.5549,Loyal,Low Engagement
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,0,2-Day Shipping,0,0,10,Venmo,Annually,1,0,High,Growing,Low,0.086,Bronze,Low_Value_Organic,35-44,1,0,0,0.2735,Transactional,0.5016,Developing,Low Engagement
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,0,Next Day Air,0,0,23,Credit Card,Weekly,52,0,High,Growing,Low,0.6196,Gold,High_Value_Organic,35-44,1,1,0,0.7796,Loyal,0.452,Developing,Champion
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,0,Free Shipping,0,0,32,Cash,Quarterly,4,0,Medium,Established,High,0.4241,Silver,Low_Value_Organic,45-54,0,0,1,0.4766,Developing,0.4184,Developing,Low Engagement
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,0,2-Day Shipping,0,0,6,Debit Card,Monthly,12,0,Medium,New,Low,0.1796,Bronze,Low_Value_Organic,18-24,1,0,1,0.3271,Transactional,0.3416,Transactional,Growth Potential
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,0,Express,0,0,27,PayPal,Weekly,52,0,Low,Established,Medium,0.7322,Platinum,High_Value_Organic,45-54,1,1,2,0.8122,Loyal,0.328,Transactional,Champion
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,0,Store Pickup,0,0,25,Bank Transfer,Fortnightly,26,0,Low,Established,Medium,0.4695,Gold,High_Value_Organic,45-54,0,1,2,0.592,Loyal,0.2609,Transactional,Champion
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,0,Next Day Air,0,0,11,Credit Card,Annually,1,0,Low,Growing,Low,0.1266,Bronze,Low_Value_Organic,65+,1,0,2,0.2816,Transactional,0.2622,Transactional,Low Engagement
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,0,2-Day Shipping,0,0,23,PayPal,Monthly,12,0,Low,Growing,Medium,0.3309,Silver,Low_Value_Organic,25-34,1,0,2,0.4659,Developing,0.2593,Transactional,Growth Potential
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,0,2-Day Shipping,0,0,44,Bank Transfer,Quarterly,4,0,High,Veteran,Low,0.3745,Silver,Low_Value_Organic,35-44,1,0,0,0.5745,Loyal,0.43,Developing,Loyal Customer
2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,0,Store Pickup,0,0,35,PayPal,Fortnightly,26,0,Medium,Established,Low,0.4861,Gold,High_Value_Organic,25-34,0,1,1,0.6736,Loyal,0.2496,Transactional,Champion
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,0,Free Shipping,0,0,45,Debit Card,Quarterly,4,0,Medium,Veteran,High,0.5552,Gold,High_Value_Organic,45-54,0,1,1,0.5827,Loyal,0.4636,Developing,Champion
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,0,Next Day Air,0,0,22,Bank Transfer,Quarterly,4,0,Medium,Growing,High,0.3375,Silver,Low_Value_Organic,55-64,1,0,1,0.395,Developing,0.4401,Developing,Growth Potential
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,0,Express,0,0,18,Debit Card,Quarterly,4,0,Low,Growing,High,0.3473,Silver,Low_Value_Organic,45-54,1,0,2,0.3623,Developing,0.4372,Developing,Growth Potential
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,0,Standard,0,0,20,Debit Card,Weekly,52,0,High,Growing,High,0.7551,Platinum,High_Value_Organic,45-54,0,1,0,0.7551,Loyal,0.624,Loyal,Champion
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,0,Express,0,0,28,Credit Card,Fortnightly,26,0,Low,Established,High,0.6065,Gold,High_Value_Organic,25-34,1,1,2,0.6165,Loyal,0.4155,Developing,Champion
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,0,Store Pickup,0,0,15,Venmo,Fortnightly,26,0,High,Growing,Low,0.3504,Silver,Low_Value_Organic,35-44,0,0,0,0.5104,Developing,0.41,Developing,Growth Potential
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,0,Store Pickup,0,0,42,Bank Transfer,Fortnightly,26,0,Low,Veteran,Low,0.5483,Gold,High_Value_Organic,35-44,0,1,2,0.7308,Loyal,0.1859,Transactional,Champion
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,0,Store Pickup,0,0,20,Debit Card,Quarterly,4,0,Medium,Growing,Medium,0.2961,Silver,Low_Value_Organic,65+,0,0,1,0.3786,Developing,0.4369,Developing,Growth Potential
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,0,Store Pickup,0,0,16,Bank Transfer,Fortnightly,26,0,Low,Growing,High,0.496,Gold,High_Value_Organic,25-34,0,1,2,0.5185,Developing,0.4139,Developing,Growth Potential
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,0,Store Pickup,0,0,47,Cash,Annually,1,0,High,Veteran,Medium,0.4805,Gold,High_Value_Organic,18-24,0,1,0,0.5755,Loyal,0.5612,Loyal,Champion
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,0,Free Shipping,0,0,34,Credit Card,Annually,1,0,Medium,Established,High,0.4394,Silver,Low_Value_Organic,25-34,0,0,1,0.4694,Developing,0.4325,Developing,Low Engagement
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,0,Store Pickup,0,0,30,Credit Card,Weekly,52,0,High,Established,Medium,0.7517,Platinum,High_Value_Organic,25-34,0,1,0,0.8367,Loyal,0.5598,Loyal,Champion
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,0,Next Day Air,0,0,5,PayPal,Quarterly,4,0,High,New,Medium,0.1687,Bronze,Low_Value_Organic,25-34,1,0,0,0.2562,Transactional,0.5986,Loyal,Growth Potential
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,0,Standard,0,0,38,Cash,Quarterly,4,0,High,Established,Low,0.3381,Silver,Low_Value_Organic,18-24,0,0,0,0.5256,Loyal,0.4176,Developing,Loyal Customer
