Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,0,Free Shipping,0,0,14,Bank Transfer,Weekly,52,0,Low,Growing,Medium,0.5936,Gold,High_Value_Organic,45-54,0,1,2,0.7061,Loyal,0.3014,Transactional
1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,0,Standard,0,0,48,Debit Card,Annually,1,0,Medium,Veteran,High,0.5687,Gold,High_Value_Organic,18-24,0,1,1,0.5837,Loyal,0.5353,Loyal
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,0,Free Shipping,0,0,17,Venmo,Fortnightly,26,0,High,Growing,Medium,0.4167,Silver,Low_Value_Organic,25-34,0,0,0,0.5267,Loyal,0.5145,Developing
1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,0,Next Day Air,0,0,1,PayPal,Weekly,52,0,High,New,Medium,0.495,Gold,High_Value_Organic,65+,1,1,0,0.6,Loyal,0.4788,Developing
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,0,Standard,0,0,39,PayPal,Weekly,52,0,Medium,Established,Low,0.7702,Platinum,High_Value_Organic,18-24,0,1,1,0.9102,Loyal,0.365,Transactional
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,0,2-Day Shipping,0,0,24,Cash,Weekly,52,0,High,Growing,High,0.7753,Platinum,High_Value_Organic,18-24,1,1,0,0.7878,Loyal,0.7204,Loyal
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,0,Express,0,0,41,Bank Transfer,Fortnightly,26,0,Medium,Veteran,Low,0.5776,Gold,High_Value_Organic,35-44,1,1,1,0.7226,Loyal,0.3028,Transactional
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,0,Store Pickup,0,0,28,PayPal,Annually,1,0,Medium,Established,High,0.4029,Silver,Low_Value_Organic,35-44,0,0,1,0.4204,Developing,0.5741,Loyal
1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3.0,0,Store Pickup,0,0,34,Venmo,Quarterly,4,0,Medium,Established,Medium,0.3829,Silver,Low_Value_Organic,55-64,0,0,1,0.4929,Developing,0.3325,Transactional
1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,0,2-Day Shipping,0,0,41,Venmo,Quarterly,4,0,High,Veteran,High,0.5201,Gold,High_Value_Organic,65+,1,1,0,0.5501,Loyal,0.5865,Loyal
1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,0,2-Day Shipping,0,0,27,Cash,Fortnightly,26,0,High,Established,Medium,0.4933,Gold,High_Value_Organic,55-64,1,1,0,0.6083,Loyal,0.5082,Developing
1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,0,2-Day Shipping,0,0,46,Debit Card,Fortnightly,26,0,Medium,Veteran,High,0.7359,Platinum,High_Value_Organic,65+,1,1,1,0.7634,Loyal,0.5476,Loyal
1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,0,2-Day Shipping,0,0,2,PayPal,Quarterly,4,0,Medium,New,Medium,0.0942,Bronze,Low_Value_Organic,25-34,1,0,1,0.2317,Transactional,0.4241,Developing
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,0,Free Shipping,0,0,45,Cash,Monthly,12,0,High,Veteran,High,0.583,Gold,High_Value_Organic,25-34,0,1,0,0.6455,Loyal,0.5739,Loyal
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,0,Express,0,0,34,Bank Transfer,Weekly,52,0,High,Established,Low,0.6744,Platinum,High_Value_Organic,45-54,1,1,0,0.8694,Loyal,0.4082,Developing
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,0,Store Pickup,0,0,9,Credit Card,Annually,1,0,High,New,High,0.2203,Bronze,Low_Value_Organic,45-54,0,0,0,0.2653,Transactional,0.6518,Loyal
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,0,2-Day Shipping,0,0,1,Bank Transfer,Annually,1,0,Medium,New,Low,0.035,Bronze,Low_Value_Organic,55-64,1,0,1,0.2,Transactional,0.2778,Transactional
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,0,Free Shipping,0,0,17,PayPal,Annually,1,0,Low,Growing,High,0.3106,Silver,Low_Value_Organic,18-24,0,0,2,0.3306,Transactional,0.403,Developing
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,0,Express,0,0,6,PayPal,Weekly,52,0,Medium,New,High,0.5858,Gold,High_Value_Organic,45-54,1,1,1,0.6408,Loyal,0.4993,Developing
1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,0,2-Day Shipping,0,0,12,Cash,Fortnightly,26,0,Medium,Growing,Medium,0.3534,Silver,Low_Value_Organic,18-24,1,0,1,0.4859,Developing,0.3464,Transactional
1777,56,Male,Jacket,Outerwear,64,Arizona,L,Cyan,Summer,3.4,0,Free Shipping,0,0,10,Venmo,Quarterly,4,0,Medium,Growing,Medium,0.207,Bronze,Low_Value_Organic,55-64,0,0,1,0.297,Transactional,0.4135,Developing
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,0,Free Shipping,0,0,4,Cash,Fortnightly,26,0,High,New,Low,0.2806,Silver,Low_Value_Organic,18-24,0,0,0,0.4206,Developing,0.533,Loyal
1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,0,Store Pickup,0,0,8,Debit Card,Fortnightly,26,0,High,New,High,0.4382,Silver,Low_Value_Organic,45-54,0,0,0,0.4532,Developing,0.7173,Loyal
1780,29,Male,Scarf,Accessories,62,Virginia,M,Charcoal,Winter,4.3,0,Free Shipping,0,0,41,Venmo,Weekly,52,0,High,Veteran,Medium,0.8315,Platinum,High_Value_Organic,25-34,0,1,0,0.9265,Loyal,0.5332,Loyal
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,0,Next Day Air,0,0,49,Credit Card,Weekly,52,0,High,Veteran,High,0.9443,Platinum,High_Value_Organic,65+,1,1,0,0.9918,Loyal,0.5786,Loyal
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,0,Express,0,0,49,Bank Transfer,Quarterly,4,0,Medium,Veteran,Low,0.4479,Silver,Low_Value_Organic,25-34,1,0,1,0.6154,Loyal,0.3586,Transactional
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,0,Next Day Air,0,0,40,Bank Transfer,Fortnightly,26,0,Low,Veteran,High,0.6844,Platinum,High_Value_Organic,45-54,1,1,2,0.7144,Loyal,0.3905,Developing
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,0,Free Shipping,0,0,30,Credit Card,Monthly,12,0,Medium,Established,Medium,0.3955,Silver,Low_Value_Organic,35-44,0,0,1,0.523,Developing,0.3526,Transactional
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,0,Standard,0,0,4,Debit Card,Quarterly,4,0,High,New,Low,0.0755,Bronze,Low_Value_Organic,25-34,0,0,0,0.248,Transactional,0.5064,Developing
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,0,Next Day Air,0,0,22,Venmo,Monthly,12,0,High,Growing,Low,0.2802,Silver,Low_Value_Organic,45-54,1,0,0,0.4577,Developing,0.4021,Developing
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,0,2-Day Shipping,0,0,22,Venmo,Monthly,12,0,High,Growing,Low,0.2927,Silver,Low_Value_Organic,45-54,1,0,0,0.4577,Developing,0.4877,Developing
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,0,2-Day Shipping,0,0,10,Bank Transfer,Quarterly,4,0,High,Growing,Low,0.142,Bronze,Low_Value_Organic,18-24,1,0,0,0.297,Transactional,0.5422,Loyal
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,0,Store Pickup,0,0,23,Cash,Fortnightly,26,0,Medium,Growing,Low,0.4282,Silver,Low_Value_Organic,65+,0,0,1,0.5757,Loyal,0.2996,Transactional
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,0,2-Day Shipping,0,0,43,Debit Card,Quarterly,4,0,Medium,Veteran,Low,0.4014,Silver,Low_Value_Organic,45-54,1,0,1,0.5664,Loyal,0.2638,Transactional
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,0,Store Pickup,0,0,31,PayPal,Fortnightly,26,0,Medium,Established,Low,0.456,Gold,High_Value_Organic,45-54,0,1,1,0.641,Loyal,0.3368,Transactional
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,0,Store Pickup,0,0,38,Cash,Annually,1,0,High,Established,High,0.497,Gold,High_Value_Organic,55-64,0,1,0,0.502,Developing,0.6038,Loyal
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,0,Express,0,0,22,Debit Card,Quarterly,4,0,Medium,Growing,Medium,0.2925,Silver,Low_Value_Organic,35-44,1,0,1,0.395,Developing,0.3419,Transactional
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,0,Store Pickup,0,0,45,Cash,Quarterly,4,0,Medium,Veteran,High,0.5627,Gold,High_Value_Organic,65+,0,1,1,0.5827,Loyal,0.557,Loyal
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,0,Express,0,0,21,Debit Card,Fortnightly,26,0,Medium,Growing,Low,0.4093,Silver,Low_Value_Organic,55-64,1,0,1,0.5593,Loyal,0.3805,Transactional
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,0,2-Day Shipping,0,0,9,Debit Card,Fortnightly,26,0,High,New,Low,0.2614,Silver,Low_Value_Organic,65+,1,0,0,0.4614,Developing,0.36,Transactional
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,0,Store Pickup,0,0,34,Venmo,Weekly,52,0,Medium,Established,Low,0.7069,Platinum,High_Value_Organic,55-64,0,1,1,0.8694,Loyal,0.2809,Transactional
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,0,2-Day Shipping,0,0,26,Venmo,Weekly,52,0,Medium,Established,Low,0.6416,Gold,High_Value_Organic,55-64,1,1,1,0.8041,Loyal,0.3929,Developing
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,0,Express,0,0,1,Cash,Weekly,52,0,Medium,New,High,0.555,Gold,High_Value_Organic,35-44,1,1,1,0.6,Loyal,0.5118,Developing
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,0,Express,0,0,47,Venmo,Weekly,52,0,Medium,Veteran,Medium,0.8455,Platinum,High_Value_Organic,25-34,1,1,1,0.9755,Loyal,0.4335,Developing
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,0,Express,0,0,30,Credit Card,Weekly,52,0,Low,Established,Medium,0.7317,Platinum,High_Value_Organic,18-24,1,1,2,0.8367,Loyal,0.2968,Transactional
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,0,Express,0,0,48,Debit Card,Fortnightly,26,0,Medium,Veteran,Medium,0.6723,Platinum,High_Value_Organic,25-34,1,1,1,0.7798,Loyal,0.4616,Developing
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,0,Store Pickup,0,0,31,Venmo,Fortnightly,26,0,Low,Established,High,0.631,Gold,High_Value_Organic,55-64,0,1,2,0.641,Loyal,0.4015,Developing
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,0,Free Shipping,0,0,33,Venmo,Fortnightly,26,0,Medium,Established,High,0.6498,Gold,High_Value_Organic,55-64,0,1,1,0.6573,Loyal,0.5306,Loyal
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,0,Next Day Air,0,0,39,Credit Card,Weekly,52,0,High,Established,Low,0.7652,Platinum,High_Value_Organic,25-34,1,1,0,0.9102,Loyal,0.4848,Developing
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,0,Store Pickup,0,0,46,Debit Card,Weekly,52,0,High,Veteran,Medium,0.8723,Platinum,High_Value_Organic,35-44,0,1,0,0.9673,Loyal,0.6173,Loyal
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,0,Standard,0,0,24,Venmo,Annually,1,0,Medium,Growing,Medium,0.3053,Silver,Low_Value_Organic,55-64,0,0,1,0.3878,Developing,0.4929,Developing
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,0,Standard,0,0,37,Venmo,Fortnightly,26,0,Medium,Established,Medium,0.555,Gold,High_Value_Organic,25-34,0,1,1,0.69,Loyal,0.3713,Transactional
1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,0,Next Day Air,0,0,7,Debit Card,Monthly,12,0,High,New,Medium,0.2628,Silver,Low_Value_Organic,65+,1,0,0,0.3353,Transactional,0.5614,Loyal
1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,0,Free Shipping,0,0,6,Debit Card,Fortnightly,26,0,Medium,New,High,0.4344,Silver,Low_Value_Organic,55-64,0,0,1,0.4369,Developing,0.5229,Loyal
1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,0,Standard,0,0,16,Cash,Fortnightly,26,0,Low,Growing,Low,0.3385,Silver,Low_Value_Organic,35-44,0,0,2,0.5185,Developing,0.203,Transactional
1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,0,Standard,0,0,33,Bank Transfer,Annually,1,0,Medium,Established,High,0.4037,Silver,Low_Value_Organic,35-44,0,0,1,0.4612,Developing,0.4821,Developing
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,0,Express,0,0,18,PayPal,Fortnightly,26,0,High,Growing,Medium,0.4424,Silver,Low_Value_Organic,45-54,1,0,0,0.5349,Loyal,0.6204,Loyal
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,0,Free Shipping,0,0,24,PayPal,Weekly,52,0,Medium,Growing,Medium,0.6928,Platinum,High_Value_Organic,35-44,0,1,1,0.7878,Loyal,0.4212,Developing
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,0,Free Shipping,0,0,24,Cash,Quarterly,4,0,Medium,Growing,High,0.3913,Silver,Low_Value_Organic,25-34,0,0,1,0.4113,Developing,0.557,Loyal
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,0,2-Day Shipping,0,0,48,Credit Card,Quarterly,4,0,High,Veteran,Medium,0.5372,Gold,High_Value_Organic,45-54,1,1,0,0.6072,Loyal,0.5925,Loyal
1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,0,Express,0,0,4,Cash,Weekly,52,0,High,New,High,0.572,Gold,High_Value_Organic,25-34,1,1,0,0.6245,Loyal,0.5444,Loyal
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,0,Free Shipping,0,0,20,Cash,Weekly,52,0,High,Growing,Low,0.5726,Gold,High_Value_Organic,25-34,0,1,0,0.7551,Loyal,0.4799,Developing
1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,0,Express,0,0,47,Debit Card,Quarterly,4,0,Medium,Veteran,Low,0.4465,Silver,Low_Value_Organic,55-64,1,0,1,0.599,Loyal,0.3914,Developing
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,0,Next Day Air,0,0,50,Cash,Quarterly,4,0,High,Veteran,High,0.5885,Gold,High_Value_Organic,45-54,1,1,0,0.6235,Loyal,0.6362,Loyal
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,0,Express,0,0,31,PayPal,Monthly,12,0,High,Established,High,0.5162,Gold,High_Value_Organic,18-24,1,1,0,0.5312,Loyal,0.7313,Loyal
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,0,Express,0,0,29,PayPal,Quarterly,4,0,Low,Established,Medium,0.3346,Silver,Low_Value_Organic,55-64,1,0,2,0.4521,Developing,0.2951,Transactional
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,0,Standard,0,0,4,Cash,Annually,1,0,High,New,High,0.187,Bronze,Low_Value_Organic,65+,0,0,0,0.2245,Transactional,0.6191,Loyal
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,0,Free Shipping,0,0,40,Bank Transfer,Fortnightly,26,0,High,Veteran,Medium,0.5894,Gold,High_Value_Organic,55-64,0,1,0,0.7144,Loyal,0.5518,Loyal
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,0,Express,0,0,31,Cash,Monthly,12,0,Medium,Established,Medium,0.3987,Silver,Low_Value_Organic,55-64,1,0,1,0.5312,Loyal,0.4164,Developing
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,0,Next Day Air,0,0,41,Credit Card,Weekly,52,0,High,Veteran,High,0.864,Platinum,High_Value_Organic,18-24,1,1,0,0.9265,Loyal,0.6579,Loyal
1827,45,Male,T-shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,0,Express,0,0,44,Debit Card,Annually,1,0,High,Veteran,Medium,0.451,Gold,High_Value_Organic,45-54,1,1,0,0.551,Loyal,0.513,Developing
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,0,2-Day Shipping,0,0,31,Bank Transfer,Weekly,52,0,High,Established,Low,0.6849,Platinum,High_Value_Organic,18-24,1,1,0,0.8449,Loyal,0.536,Loyal
1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,0,Express,0,0,45,Cash,Quarterly,4,0,Medium,Veteran,High,0.5327,Gold,High_Value_Organic,25-34,1,1,1,0.5827,Loyal,0.5335,Loyal
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,0,2-Day Shipping,0,0,50,Credit Card,Quarterly,4,0,High,Veteran,High,0.6135,Gold,High_Value_Organic,25-34,1,1,0,0.6235,Loyal,0.7235,Loyal
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,0,Express,0,0,7,Venmo,Annually,1,0,High,New,High,0.199,Bronze,Low_Value_Organic,45-54,1,0,0,0.249,Transactional,0.6595,Loyal
1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,0,Free Shipping,0,0,5,Bank Transfer,Quarterly,4,0,Medium,New,Medium,0.1837,Bronze,Low_Value_Organic,55-64,0,0,1,0.2562,Transactional,0.4214,Developing
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,0,Free Shipping,0,0,48,Cash,Monthly,12,0,High,Veteran,Low,0.4924,Gold,High_Value_Organic,65+,0,1,0,0.6699,Loyal,0.4721,Developing
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,0,2-Day Shipping,0,0,19,PayPal,Fortnightly,26,0,High,Growing,Medium,0.4255,Silver,Low_Value_Organic,25-34,1,0,0,0.543,Loyal,0.5331,Loyal
1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,0,2-Day Shipping,0,0,39,Venmo,Fortnightly,26,0,High,Established,Low,0.5438,Gold,High_Value_Organic,45-54,1,1,0,0.7063,Loyal,0.4209,Developing
1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,0,2-Day Shipping,0,0,45,Credit Card,Quarterly,4,0,Medium,Veteran,High,0.5202,Gold,High_Value_Organic,65+,1,1,1,0.5827,Loyal,0.4199,Developing
1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,0,2-Day Shipping,0,0,35,Credit Card,Monthly,12,0,High,Established,Medium,0.4438,Silver,Low_Value_Organic,65+,1,0,0,0.5638,Loyal,0.488,Developing
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,0,Free Shipping,0,0,8,Venmo,Monthly,12,0,High,New,High,0.2859,Silver,Low_Value_Organic,35-44,0,0,0,0.3434,Transactional,0.6501,Loyal
1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,0,Next Day Air,0,0,11,Credit Card,Quarterly,4,0,High,Growing,Low,0.1152,Bronze,Low_Value_Organic,35-44,1,0,0,0.3052,Transactional,0.3865,Transactional
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,0,Store Pickup,0,0,32,Cash,Annually,1,0,Medium,Established,High,0.3981,Silver,Low_Value_Organic,25-34,0,0,1,0.4531,Developing,0.4993,Developing
1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,0,Store Pickup,0,0,46,Bank Transfer,Quarterly,4,0,Low,Veteran,High,0.5859,Gold,High_Value_Organic,35-44,0,1,2,0.5909,Loyal,0.4078,Developing
1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3.0,0,Standard,0,0,7,PayPal,Quarterly,4,0,Medium,New,Medium,0.165,Bronze,Low_Value_Organic,25-34,0,0,1,0.2725,Transactional,0.3356,Transactional
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,0,Express,0,0,1,Debit Card,Annually,1,0,High,New,High,0.145,Bronze,Low_Value_Organic,55-64,1,0,0,0.2,Transactional,0.5973,Loyal
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,0,Next Day Air,0,0,32,Credit Card,Monthly,12,0,High,Established,High,0.4793,Gold,High_Value_Organic,35-44,1,1,0,0.5393,Loyal,0.633,Loyal
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,0,2-Day Shipping,0,0,31,Credit Card,Annually,1,0,Low,Established,Low,0.2599,Silver,Low_Value_Organic,55-64,1,0,2,0.4449,Developing,0.1968,Transactional
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,0,2-Day Shipping,0,0,39,Bank Transfer,Quarterly,4,0,Low,Established,High,0.4787,Gold,High_Value_Organic,45-54,1,1,2,0.5337,Loyal,0.3732,Transactional
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,0,Standard,0,0,9,Venmo,Quarterly,4,0,Low,New,Medium,0.1713,Bronze,Low_Value_Organic,65+,0,0,2,0.2888,Transactional,0.3091,Transactional
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,0,Free Shipping,0,0,49,Credit Card,Weekly,52,0,High,Veteran,High,0.9918,Platinum,High_Value_Organic,45-54,0,1,0,0.9918,Loyal,0.666,Loyal
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,0,Express,0,0,34,Cash,Quarterly,4,0,Low,Established,High,0.4254,Silver,Low_Value_Organic,18-24,1,0,2,0.4929,Developing,0.3436,Transactional
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,0,Store Pickup,0,0,35,Bank Transfer,Monthly,12,0,High,Established,Low,0.4138,Silver,Low_Value_Organic,25-34,0,0,0,0.5638,Loyal,0.4925,Developing
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,0,Store Pickup,0,0,50,Debit Card,Weekly,52,0,Low,Veteran,High,0.94,Platinum,High_Value_Organic,45-54,0,1,2,1.0,Loyal,0.367,Transactional
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,0,Free Shipping,0,0,4,Bank Transfer,Fortnightly,26,0,Medium,New,High,0.3706,Silver,Low_Value_Organic,25-34,0,0,1,0.4206,Developing,0.4215,Developing
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,0,Store Pickup,0,0,32,Cash,Weekly,52,0,Medium,Established,High,0.8031,Platinum,High_Value_Organic,35-44,0,1,1,0.8531,Loyal,0.5195,Loyal
1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,0,Express,0,0,11,PayPal,Fortnightly,26,0,Low,Growing,Medium,0.3952,Silver,Low_Value_Organic,25-34,1,0,2,0.4777,Developing,0.3529,Transactional
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,0,Express,0,0,49,Credit Card,Annually,1,0,Medium,Veteran,Medium,0.4943,Gold,High_Value_Organic,25-34,1,1,1,0.5918,Loyal,0.4601,Developing
1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,0,Standard,0,0,9,Cash,Annually,1,0,High,New,High,0.2053,Bronze,Low_Value_Organic,55-64,0,0,0,0.2653,Transactional,0.633,Loyal
1857,63,Male,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,0,Free Shipping,0,0,30,PayPal,Fortnightly,26,0,Medium,Established,Medium,0.5203,Gold,High_Value_Organic,55-64,0,1,1,0.6328,Loyal,0.3574,Transactional
1858,51,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4.0,0,Next Day Air,0,0,33,Cash,Monthly,12,0,High,Established,High,0.51,Gold,High_Value_Organic,45-54,1,1,0,0.5475,Loyal,0.5631,Loyal
1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,0,2-Day Shipping,0,0,8,Debit Card,Annually,1,0,High,New,Medium,0.1796,Bronze,Low_Value_Organic,18-24,1,0,0,0.2571,Transactional,0.6391,Loyal
1860,54,Male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,0,Store Pickup,0,0,29,Debit Card,Fortnightly,26,0,Medium,Established,Low,0.4396,Silver,Low_Value_Organic,45-54,0,0,1,0.6246,Loyal,0.3368,Transactional
1861,18,Male,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,0,Next Day Air,0,0,4,Credit Card,Monthly,12,0,High,New,Medium,0.2208,Bronze,Low_Value_Organic,18-24,1,0,0,0.3108,Transactional,0.6095,Loyal
1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,0,Standard,0,0,19,Debit Card,Monthly,12,0,Medium,Growing,Medium,0.3332,Silver,Low_Value_Organic,25-34,0,0,1,0.4332,Developing,0.429,Developing
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,0,Express,0,0,10,PayPal,Fortnightly,26,0,High,Growing,Low,0.3095,Silver,Low_Value_Organic,55-64,1,0,0,0.4695,Developing,0.494,Developing
1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,0,2-Day Shipping,0,0,39,Debit Card,Monthly,12,0,High,Established,Low,0.399,Silver,Low_Value_Organic,25-34,1,0,0,0.5965,Loyal,0.4051,Developing
